Date,Account,daily_pnl,daily_volume,total_trades,winning_trades,losing_trades,long_trades,short_trades,avg_leverage,max_leverage,win_rate,long_short_ratio,Classification,Sentiment_Value
2025-03-17,0xb899e522b5715391ae1d4f137653e7906c5e2115,812.52566,1631552.9000000001,51,37,0,0,0,18.987374751685053,50.0,100.0,0.0,Fear,32
2025-03-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,390.08642000000003,325165.39,241,89,32,0,0,1.9000219636052682,20.799422504159285,73.55371900826447,0.0,Fear,32
2025-03-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,40.9165,10557.24,15,7,0,0,0,1.1718421599187496,2.0656058459159223,100.0,0.0,Fear,34
2025-03-18,0x39cef799f8b69da1995852eea189df24eb5cae3c,238.31419899999997,583306.89,283,51,0,0,0,2.4233527797524084,50.0,100.0,0.0,Fear,34
2025-03-18,0x420ab45e0bd8863569a5efbb9c05d91f40624641,63015.976505,114984.85,5,5,0,0,0,25.24455315425046,35.35800834189927,100.0,0.0,Fear,34
2025-03-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,362.477712,399685.35,44,1,0,0,0,9.186863496472414,50.0,100.0,0.0,Fear,34
2025-03-18,0x513b8629fe877bb581bf244e326a047b249c4ff1,5429.87424,258623.93000000002,6,6,0,0,0,12.043841295782634,50.0,100.0,0.0,Fear,34
2025-03-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,82.269533,8544.52,14,10,0,0,0,1.1776388095471229,2.6229143605107326,100.0,0.0,Fear,34
2025-03-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,75204.56,59,0,0,0,0,1.792566906749872,10.977327843492992,,0.0,Fear,34
2025-03-18,0x8477e447846c758f5a675856001ea72298fd9cb5,185.307189,10686.4,24,12,0,0,0,1.0,1.0,100.0,0.0,Fear,34
2025-03-18,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,93534.85,38,0,0,0,0,2.790072885138831,20.106467013755456,,0.0,Fear,34
2025-03-18,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,82436.02,21,0,0,0,0,4.883541976998643,34.52480637072049,,0.0,Fear,34
2025-03-18,0xb899e522b5715391ae1d4f137653e7906c5e2115,1157.213435,1585574.64,32,11,0,0,0,30.451992941351573,50.0,100.0,0.0,Fear,34
2025-03-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-120.432,474916.19,27,0,1,0,0,9.783669144764307,50.0,0.0,0.0,Fear,34
2025-03-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1930.871511,352600.03,266,85,57,0,0,1.884663811504307,13.59369971006651,59.859154929577464,0.0,Fear,34
2025-03-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,54.9718,17816.28,33,30,0,2,0,1.0703343778570602,3.0818768966097103,100.0,199999.99999999997,Fear,32
2025-03-19,0x39cef799f8b69da1995852eea189df24eb5cae3c,909.907336,288183.57,119,2,0,0,0,2.690363137415827,50.0,100.0,0.0,Fear,32
2025-03-19,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,338670.98,58,0,0,21,0,6.030658829139472,50.0,,2100000.0,Fear,32
2025-03-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-2.8135689999999993,5824.6900000000005,12,2,5,0,0,1.09683154483211,1.7154506922090291,28.57142857142857,0.0,Fear,32
2025-03-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1438.717656,341524.48,29,28,0,0,0,11.095216922132545,50.0,100.0,0.0,Fear,32
2025-03-19,0x513b8629fe877bb581bf244e326a047b249c4ff1,13272.411278,863420.6900000001,133,20,23,0,0,7.059086495180248,50.0,46.51162790697674,0.0,Fear,32
2025-03-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,106.886191,50142.5,43,39,3,0,0,1.7647214818872314,27.462908669858255,92.85714285714286,0.0,Fear,32
2025-03-19,0x8170715b3b381dffb7062c0298972d4727a0a63b,3036.68886,164794.05,109,9,0,0,0,2.0154642545600785,10.97730588881535,100.0,0.0,Fear,32
2025-03-19,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,5384.73,9,0,0,0,0,1.1937722775943582,2.7439504983492244,,0.0,Fear,32
2025-03-19,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,5304.480047,761891.37,162,112,0,50,1,4.91882890561965,50.0,100.0,49.999500004999945,Fear,32
2025-03-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,114771.87,26,0,0,0,0,5.10846404501019,30.070597461424494,,0.0,Fear,32
2025-03-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5253.432742,1646388.36,879,429,73,0,0,2.4603859335304326,32.62465097551215,85.4581673306773,0.0,Fear,32
2025-03-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,144.656157,32407.06,20,10,2,0,0,2.2388528856569634,22.97008148259057,83.33333333333334,0.0,Neutral,49
2025-03-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,49837.98,82,0,0,0,0,1.173431661444648,2.2774575078191557,,0.0,Neutral,49
2025-03-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-147.78931200000002,15384.77,20,14,3,0,3,1.2938585302045862,3.2016945498390896,82.35294117647058,0.0,Neutral,49
2025-03-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4839.59228,630536.58,195,151,0,0,0,3.4529400099917393,50.0,100.0,0.0,Neutral,49
2025-03-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,119999.91,8,0,0,0,0,16.465995881741545,38.416240050688906,,0.0,Neutral,49
2025-03-20,0x513b8629fe877bb581bf244e326a047b249c4ff1,3865.013572,104381.48,75,75,0,0,0,1.9283411323666526,8.782101580780688,100.0,0.0,Neutral,49
2025-03-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,646.76766,30907.17,32,31,0,0,0,1.6489263997973134,16.60891122801731,100.0,0.0,Neutral,49
2025-03-20,0x8170715b3b381dffb7062c0298972d4727a0a63b,652.062115,91079.65000000001,12,3,2,0,0,8.485710029643196,21.95393118262381,60.0,0.0,Neutral,49
2025-03-20,0x8477e447846c758f5a675856001ea72298fd9cb5,65.297516,5319.42,11,7,4,0,0,1.1554393572085526,2.709832929294079,63.63636363636363,0.0,Neutral,49
2025-03-20,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,84870.0,1,0,0,0,0,50.0,50.0,,0.0,Neutral,49
2025-03-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,824.5402799999999,49156.28,30,10,0,0,0,2.1205647709095232,8.700507021325445,100.0,0.0,Neutral,49
2025-03-20,0xb899e522b5715391ae1d4f137653e7906c5e2115,38.9845,4435.8099999999995,2,1,0,0,0,2.434669465741698,2.45606978777291,100.0,0.0,Neutral,49
2025-03-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-682.2653320000001,433941.82,283,13,114,0,0,2.066090969816572,25.312930997765417,10.236220472440944,0.0,Neutral,49
2025-03-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,0.5844,2254.33,12,1,0,0,0,1.0,1.0,100.0,0.0,Fear,31
2025-03-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,1215.774424,113076.4,74,53,0,0,0,1.9581087483539759,10.977349798170634,100.0,0.0,Fear,31
2025-03-21,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,30175.86,3,0,0,0,0,11.431590322202444,32.29477096660733,,0.0,Fear,31
2025-03-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,39.1247,2966.76,6,2,0,0,0,1.0,1.0,100.0,0.0,Fear,31
2025-03-21,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,24999.85,17,0,0,0,0,2.162250750159047,9.620934926774552,,0.0,Fear,31
2025-03-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,180004.35,6,0,0,0,0,32.839556167164055,50.0,,0.0,Fear,31
2025-03-21,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,887.11,2,0,0,0,0,1.0,1.0,,0.0,Fear,31
2025-03-21,0xb899e522b5715391ae1d4f137653e7906c5e2115,829.63013,1555477.21,28,14,0,0,0,39.1131509114986,50.0,100.0,0.0,Fear,31
2025-03-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,4866.15672,634061.52,550,279,0,16,0,1.6678270453606379,16.095468159350542,100.0,1599999.9999999998,Fear,31
2025-03-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,132.087931,9509.89,17,9,0,1,0,1.0743123478556977,1.7018278147323769,100.0,99999.99999999999,Fear,32
2025-03-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-1184.046158,3748.62,11,0,11,0,11,1.0,1.0,0.0,0.0,Fear,32
2025-03-22,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4350.379248,69357.39,53,53,0,0,0,1.8496266217682171,17.188855015260675,100.0,0.0,Fear,32
2025-03-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,58.007635,300062.0,24,24,0,0,0,10.38901410983222,50.0,100.0,0.0,Fear,32
2025-03-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,4462.921835,61012.3,63,61,0,0,0,1.5744171606347155,31.60956547741101,100.0,0.0,Fear,32
2025-03-22,0x8170715b3b381dffb7062c0298972d4727a0a63b,3082.76165,9999.93,19,19,0,0,0,1.1105862659255472,2.0339142687401806,100.0,0.0,Fear,32
2025-03-22,0x8477e447846c758f5a675856001ea72298fd9cb5,-41.40918,1149.52,4,0,2,0,0,1.0,1.0,0.0,0.0,Fear,32
2025-03-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1637.832293,516969.77,344,88,64,0,14,2.001209036439116,42.36569994366424,57.89473684210527,0.0,Fear,32
2025-03-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,79.086899,11768.86,14,13,0,0,0,1.497095427511832,3.652709492631786,100.0,0.0,Fear,30
2025-03-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,514.5145660000001,13789.95,15,9,0,0,0,1.3872178988583117,2.963069158551848,100.0,0.0,Fear,30
2025-03-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,4988.749429,383297.04,93,52,0,0,0,4.544258484232905,50.0,100.0,0.0,Fear,30
2025-03-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,748.95,2,0,0,0,0,1.0,1.0,,0.0,Fear,30
2025-03-23,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2897.148962,302986.27,76,26,0,0,0,4.3031477045309865,50.0,100.0,0.0,Fear,30
2025-03-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,134.82844,40134.54,10,9,0,0,0,4.997066372064159,21.954512981581313,100.0,0.0,Fear,30
2025-03-23,0x8170715b3b381dffb7062c0298972d4727a0a63b,3464.777168,9999.92,2,2,0,0,0,5.488625501060623,5.488636478399444,100.0,0.0,Fear,30
2025-03-23,0x8477e447846c758f5a675856001ea72298fd9cb5,178.247768,20526.25,37,11,0,0,0,1.1503850797055073,2.7443786145632365,100.0,0.0,Fear,30
2025-03-23,0xb899e522b5715391ae1d4f137653e7906c5e2115,907.21938,1637164.23,20,6,0,0,0,34.94209633800367,50.0,100.0,0.0,Fear,30
2025-03-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,882.848973,173103.66,178,18,0,39,8,1.5640788684841338,9.694395278163558,100.0,4.874993906257617,Fear,30
2025-03-24,0x083384f897ee0f19899168e3b1bec365f52a9012,40200.0,398200.0,5,4,0,0,0,27.72138714922462,50.0,100.0,0.0,Neutral,45
2025-03-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,808.135252,60063.4,45,31,0,0,0,1.9507995478897613,19.717144715135838,100.0,0.0,Neutral,45
2025-03-24,0x39cef799f8b69da1995852eea189df24eb5cae3c,3896.627832,34072.35,20,20,0,0,0,2.3922488571492533,11.525327574767738,100.0,0.0,Neutral,45
2025-03-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-216.431703,13629.9,25,10,4,0,2,1.1399464569321671,3.952676253249836,71.42857142857143,0.0,Neutral,45
2025-03-24,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,48946.705539,1176763.62,185,185,0,0,0,5.321182441436812,50.0,100.0,0.0,Neutral,45
2025-03-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,59998.869999999995,14,0,0,0,0,4.989648839949327,17.581602243592396,,0.0,Neutral,45
2025-03-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,80.95313,4664.160000000001,26,22,1,0,0,1.0607896482816732,2.5805308553235013,95.65217391304348,0.0,Neutral,45
2025-03-24,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,-869.145978,16898.940000000002,2,0,2,0,2,9.275269504645378,16.580842172652442,0.0,0.0,Neutral,45
2025-03-24,0x8170715b3b381dffb7062c0298972d4727a0a63b,2838.532396,94995.22,47,41,6,0,0,2.5180020836016723,12.652480724890747,87.2340425531915,0.0,Neutral,45
2025-03-24,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,43672.92,78,0,0,0,0,1.1098170329815886,2.7440163623821494,,0.0,Neutral,45
2025-03-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,5070.619785,345112.98,23,17,0,0,1,11.644855827163763,50.0,100.0,0.0,Neutral,45
2025-03-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,74920.81,57,0,0,0,0,1.8261058110850201,16.593059950760026,,0.0,Neutral,45
2025-03-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,7122.965048,694593.88,500,302,26,5,45,1.9399073503821636,25.490127201011287,92.07317073170732,0.11111108641975856,Neutral,45
2025-03-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,417.38885700000003,17512.12,33,12,0,3,0,1.1531051624934214,2.56943276577564,100.0,300000.0,Neutral,46
2025-03-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,-3323.090682,422015.46,211,4,68,0,0,2.7040890716130326,50.0,5.555555555555555,0.0,Neutral,46
2025-03-25,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,100176.1,1,0,0,0,0,50.0,50.0,,0.0,Neutral,46
2025-03-25,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,99526.98,11,0,0,0,0,10.074448232047677,34.293206476278584,,0.0,Neutral,46
2025-03-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,87.95347999999998,1133.4299999999998,3,1,2,0,0,1.0,1.0,33.33333333333333,0.0,Neutral,46
2025-03-25,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,30531.101000000002,639865.76,50,50,0,0,0,12.732503733392923,50.0,100.0,0.0,Neutral,46
2025-03-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,217.47456799999998,119781.57,9,5,0,0,0,14.486686756660342,50.0,100.0,0.0,Neutral,46
2025-03-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,520.971268,75813.27,29,26,1,0,0,3.2425767790280284,32.93232382798242,96.29629629629629,0.0,Neutral,46
2025-03-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,2164.09548,39997.490000000005,6,6,0,0,0,7.317766661880537,10.977327843492992,100.0,0.0,Neutral,46
2025-03-25,0x8477e447846c758f5a675856001ea72298fd9cb5,994.196069,45794.62,36,25,1,0,0,1.712981998481613,16.388991222080765,96.15384615384616,0.0,Neutral,46
2025-03-25,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,87100.0,1,0,0,0,0,50.0,50.0,,0.0,Neutral,46
2025-03-25,0xb899e522b5715391ae1d4f137653e7906c5e2115,-836.051084,3353418.9,95,22,25,0,0,25.855688104546587,50.0,46.808510638297875,0.0,Neutral,46
2025-03-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1256.867824,370384.07,306,135,7,29,0,1.7867704123048556,18.734211842440914,95.07042253521126,2899999.9999999995,Neutral,46
2025-03-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,379.04079,22297.6,35,16,0,5,0,1.2062068508254296,3.32284046106579,100.0,499999.99999999994,Neutral,47
2025-03-26,0x2c229d22b100a7beb69122eed721cee9b24011dd,2323.99174,123160.59,65,49,0,0,0,2.5112970158155057,24.952753533715107,100.0,0.0,Neutral,47
2025-03-26,0x39cef799f8b69da1995852eea189df24eb5cae3c,3782.33025,64238.030000000006,28,28,0,0,0,3.0448524811890723,43.21872698875344,100.0,0.0,Neutral,47
2025-03-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,69.285,2249.9,3,1,0,2,0,1.0,1.0,100.0,199999.99999999997,Neutral,47
2025-03-26,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,9261.449882,689410.4500000001,140,85,0,0,0,5.348540769805012,50.0,100.0,0.0,Neutral,47
2025-03-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,980.433384,200756.93,10,6,0,0,0,22.037768412400148,43.909179645906114,100.0,0.0,Neutral,47
2025-03-26,0x6d6a4b953f202f8df5bed40692e7fd865318264a,413.304033,15764.01,18,2,0,16,2,1.3730373920848307,5.144420064994621,100.0,7.999960000199999,Neutral,47
2025-03-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,96.945218,109409.06,79,25,2,0,0,1.9881529780372447,25.982537688497338,92.5925925925926,0.0,Neutral,47
2025-03-26,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,16897.370000000003,3,0,0,3,0,6.182938522365295,9.706744784336994,,300000.0,Neutral,47
2025-03-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,619.572648,9998.76,1,1,0,0,0,10.975977630818031,10.975977630818031,100.0,0.0,Neutral,47
2025-03-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,1134.46,1,0,0,1,0,1.2453351798680858,1.2453351798680858,,99999.99999999999,Neutral,47
2025-03-26,0x8477e447846c758f5a675856001ea72298fd9cb5,27.5033,6700.11,9,1,0,0,0,1.029115220148578,1.0977338820831812,100.0,0.0,Neutral,47
2025-03-26,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2087.063794,437399.01,27,3,0,0,0,10.529911809035674,50.0,100.0,0.0,Neutral,47
2025-03-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2597.947325,72322.5,38,38,0,0,0,2.4140250548167836,13.141499214681163,100.0,0.0,Neutral,47
2025-03-26,0xb899e522b5715391ae1d4f137653e7906c5e2115,-774.039828,997002.1799999999,91,0,57,0,0,9.318922067403564,50.0,0.0,0.0,Neutral,47
2025-03-26,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,98381.35,3,0,0,2,0,34.594984497802095,50.0,,199999.99999999997,Neutral,47
2025-03-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-6062.660109,4730632.06,2551,586,718,25,58,2.388573930874037,50.0,44.93865030674847,0.43103440844234336,Neutral,47
2025-03-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-133.035992,70602.99,38,6,3,4,0,2.418698801258421,26.252086243242864,66.66666666666666,399999.99999999994,Fear,40
2025-03-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,6504.316844999999,274731.1,178,30,0,0,0,1.908455348756689,50.0,100.0,0.0,Fear,40
2025-03-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4329.319769,784368.48,40,16,0,0,0,15.876264183270612,50.0,100.0,0.0,Fear,40
2025-03-27,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,158959.64,77,0,0,0,0,2.524636048042147,36.5279621360847,,0.0,Fear,40
2025-03-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,154.257092,12658.35,23,15,0,8,15,1.225910750188089,2.563439138779466,100.0,0.5333329777780148,Fear,40
2025-03-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,26714.79759,68601.29,64,62,0,0,0,1.525882918338697,5.488603546382981,100.0,0.0,Fear,40
2025-03-27,0x8477e447846c758f5a675856001ea72298fd9cb5,195.60777199999998,45550.15,40,14,0,0,0,1.5882450045424215,7.284902339007438,100.0,0.0,Fear,40
2025-03-27,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,894.0,347421.98,21,6,0,0,0,15.040235982257183,50.0,100.0,0.0,Fear,40
2025-03-27,0xbaaaf6571ab7d571043ff1e313a9609a10637864,18422.612928,786814.29,147,29,0,0,0,5.6970039060776685,50.0,100.0,0.0,Fear,40
2025-03-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,521099.95999999996,21,0,0,0,0,12.218017455390541,50.0,,0.0,Fear,40
2025-03-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1743.483217,169471.23,136,84,0,0,7,1.7326203672304674,9.85636591246493,100.0,0.0,Fear,40
2025-03-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,61324.83,42,0,0,42,0,1.9839213768284334,6.577094509179023,,4200000.0,Fear,44
2025-03-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-21.766132,35923.43,41,1,3,0,0,1.452316865886445,8.80101553556898,25.0,0.0,Fear,44
2025-03-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,199987.63,10,0,0,0,0,22.151085856401448,47.40653783954549,,0.0,Fear,44
2025-03-28,0x513b8629fe877bb581bf244e326a047b249c4ff1,1470.407794,160429.83,84,84,0,0,0,2.3458024140903517,50.0,100.0,0.0,Fear,44
2025-03-28,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,2726.7,12,0,0,12,0,1.0081399162824232,1.0976789953890773,,1200000.0,Fear,44
2025-03-28,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1130.350383,18027.760000000002,6,6,0,0,6,3.5141819167516637,7.604090419900763,100.0,0.0,Fear,44
2025-03-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,13956.614828,32999.21,29,29,0,0,0,1.6159939887184134,5.488625501060623,100.0,0.0,Fear,44
2025-03-28,0x8477e447846c758f5a675856001ea72298fd9cb5,1617.77036,45331.45,37,25,0,0,0,1.625317590729751,8.43425166822617,100.0,0.0,Fear,44
2025-03-28,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,1342.0,347258.0,54,4,0,0,0,5.836984550721019,50.0,100.0,0.0,Fear,44
2025-03-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,297810.47,167,0,0,0,0,2.3427221990789517,50.0,,0.0,Fear,44
2025-03-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1841.802102,281273.3,246,82,0,9,0,1.6991209671930096,12.880864259058153,100.0,899999.9999999999,Fear,44
2025-03-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-5018.466447,56306.5,97,0,97,0,97,1.237057587386531,4.893456144872764,0.0,0.0,Fear,26
2025-03-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,28.499012000000004,7029.76,15,5,0,0,0,1.1845118531109116,2.7370896615862046,100.0,0.0,Fear,26
2025-03-29,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,314.6728,350341.06,23,3,0,0,0,12.689348890506995,50.0,100.0,0.0,Fear,26
2025-03-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,219994.47999999998,8,0,0,0,0,20.778072952320144,50.0,,0.0,Fear,26
2025-03-29,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,1549.8899999999999,7,0,0,7,0,1.0,1.0,,700000.0,Fear,26
2025-03-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,133.123947,42161.72,83,66,15,0,0,1.3801759852043876,22.997546784320292,81.48148148148148,0.0,Fear,26
2025-03-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,19573.830158,99999.07,86,44,0,0,0,1.8806061486351882,30.33553553386527,100.0,0.0,Fear,26
2025-03-29,0x8477e447846c758f5a675856001ea72298fd9cb5,7.57416,7212.530000000001,10,2,0,0,0,1.2402047229780724,2.6577783886056947,100.0,0.0,Fear,26
2025-03-29,0xbaaaf6571ab7d571043ff1e313a9609a10637864,720.749699,1550608.07,600,246,0,0,0,3.0892737121861753,50.0,100.0,0.0,Fear,26
2025-03-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3661.1103980000003,1332948.75,965,308,154,1,0,1.9340693736462637,50.0,66.66666666666666,99999.99999999999,Fear,26
2025-03-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-743.288757,31977.1,44,1,10,0,2,1.2609166540959498,4.1406961125730435,9.090909090909092,0.0,Fear,32
2025-03-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,750.22,3,0,0,3,0,1.0,1.0,,300000.0,Fear,32
2025-03-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,5362.529222,255386.44,21,21,0,0,0,5.457664241009331,50.0,100.0,0.0,Fear,32
2025-03-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,3.492534,1656.06,6,1,0,4,1,1.0,1.0,100.0,3.9999600003999958,Fear,32
2025-03-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,9683.820194,70041.15,31,15,2,0,0,2.8738228556947765,14.511646736942106,88.23529411764706,0.0,Fear,32
2025-03-30,0x8477e447846c758f5a675856001ea72298fd9cb5,267.13403800000003,5452.88,8,6,0,0,0,1.1209939299707252,1.9679514397658024,100.0,0.0,Fear,32
2025-03-30,0xb899e522b5715391ae1d4f137653e7906c5e2115,685.277142,1336904.74,48,24,0,0,0,19.42296350605662,50.0,100.0,0.0,Fear,32
2025-03-30,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,1062029.4,354,0,0,0,0,2.8965277804084093,50.0,,0.0,Fear,32
2025-03-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,536.150767,86676.97,53,26,0,0,0,2.2470892923333823,15.350161740110165,100.0,0.0,Fear,32
2025-03-31,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,716.143949,113285.54,155,83,0,72,83,1.316918576290429,6.773018052453229,100.0,0.8674697750036415,Fear,34
2025-03-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.5652170000000005,19507.03,52,7,7,1,4,1.0825339494468886,2.4690669569367745,50.0,0.24999937500156252,Fear,34
2025-03-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,798.187528,7544.88,16,5,0,0,0,1.006104251128141,1.0976680180502565,100.0,0.0,Fear,34
2025-03-31,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4750.8109939999995,444763.7,47,26,0,0,0,9.233520910050714,50.0,100.0,0.0,Fear,34
2025-03-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2112.5276,722103.27,40,22,0,0,0,17.870875813805004,50.0,100.0,0.0,Fear,34
2025-03-31,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,149.99,1,0,0,1,0,1.0,1.0,,99999.99999999999,Fear,34
2025-03-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1239.24045,49526.1,52,51,0,0,0,1.6272822267393303,26.503083095381186,100.0,0.0,Fear,34
2025-03-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,5544.028638,39999.89,8,6,0,0,0,5.980075196966384,32.71620198127789,100.0,0.0,Fear,34
2025-03-31,0x8477e447846c758f5a675856001ea72298fd9cb5,92.902727,3571.96,7,3,0,0,0,1.0200183378013192,1.1401283646092337,100.0,0.0,Fear,34
2025-03-31,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,282777.74,33,0,0,0,0,9.488511895583223,13.281602990051441,,0.0,Fear,34
